timestamp_utc,repo_name,repo_path,default_ref,commit_index,commit,commit_subject,build_tool,build_command,elapsed_seconds,exit_code,outcome,message
2026-03-29T15:34:55.512091+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,24,0fc24137aa7308707a3693cd0f1c8c13a051a3e8,Use GA version of JDK 26 (#5532),gradle,sh ./gradlew --no-daemon clean assemble -x test,11.685493,0,success,
2026-03-29T15:35:07.157251+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,25,930631104f8479316b429908b5569e6e2bf23139,"Revert ""Use adaptive SVG to simplify markup""",gradle,sh ./gradlew --no-daemon clean assemble -x test,11.450705,0,success,
2026-03-29T15:35:18.868341+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,26,7e543d0c1f4c93b4576323b4830af01d3db0374a,Update Gradle to v9.4.1 (#5530),gradle,sh ./gradlew --no-daemon clean assemble -x test,11.51452,0,success,
2026-03-29T15:36:42.704756+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,27,95c45b47590b64bfb33eb630b98ce46a93e263a8,Update plugin spotless to v8.4.0 (#5529),gradle,sh ./gradlew --no-daemon clean assemble -x test,83.638306,0,success,
2026-03-29T15:37:33.782295+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,28,2e331f58fc58c53f9519a83c715e00b3e4a5c5f1,Update codecov/codecov-action action to v5.5.3 (#5528),gradle,sh ./gradlew --no-daemon clean assemble -x test,50.853053,0,success,
2026-03-29T15:37:45.791878+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,29,f71017219088244e623f00c6c24a1d0c6af45032,Access `TestPlan` directly,gradle,sh ./gradlew --no-daemon clean assemble -x test,11.787276,0,success,
2026-03-29T15:37:59.319355+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,30,ee3a100cd4f8ebedf0733d0e6c4131c331eadfd0,Include full display name in legacy XML reports (#5524),gradle,sh ./gradlew --no-daemon clean assemble -x test,13.318065,0,success,
2026-03-29T15:38:12.880868+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,31,54b44ed8621c59f7714c2fe6d3cefa188dec22f0,Update sbt/setup-sbt action to v1.1.20 (#5523),gradle,sh ./gradlew --no-daemon clean assemble -x test,13.352742,0,success,
2026-03-29T15:38:24.482312+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,32,51f9894e8f4f95c67d4acdf3b4d5f17987ea04d0,Update testlens-app/setup-testlens action to v1.8.0 (#5520),gradle,sh ./gradlew --no-daemon clean assemble -x test,11.398343,0,success,
2026-03-29T15:38:36.147976+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,33,286d7478e8ce4ef60d7395e12c4b47e3c04f0f7a,Update github/codeql-action action to v4.33.0 (#5519),gradle,sh ./gradlew --no-daemon clean assemble -x test,11.465038,0,success,
2026-03-29T15:38:47.848597+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,34,fd30f65e729f972ac197d60527438eca899c738f,Update plugin shadow to v9.4.0 (#5516),gradle,sh ./gradlew --no-daemon clean assemble -x test,11.497412,0,success,
2026-03-29T15:39:39.048516+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,35,d6e82223804de561b128d9c19f74a41f618ccd7f,Update cross-version build for Valhalla,gradle,sh ./gradlew --no-daemon clean assemble -x test,51.007115,0,success,
2026-03-29T15:39:50.948685+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,36,5dbd8cad39370cc534854f4023c3e81dd3bf72fd,Stabilize test name,gradle,sh ./gradlew --no-daemon clean assemble -x test,11.676877,0,success,
2026-03-29T15:40:02.583445+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,37,ae75005aa6e5c576342b4abdd99617e7eb481ac4,Update dependency org.glassfish.jaxb:jaxb-runtime to v4.0.7 (#5514),gradle,sh ./gradlew --no-daemon clean assemble -x test,11.434366,0,success,
2026-03-29T15:40:14.099614+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,38,ff54e5042c38e64826936b5caeb2ac6b0c587cd0,Update dependency org.eclipse.platform:org.eclipse.platform to v4.39.0 (#5447),gradle,sh ./gradlew --no-daemon clean assemble -x test,11.320838,0,success,
2026-03-29T15:40:25.913075+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,39,315699c2fd5f57244285cfd4e64600e5c6f4db66,Update graalvm/setup-graalvm action to v1.5.0 (#5453),gradle,sh ./gradlew --no-daemon clean assemble -x test,11.609308,0,success,
2026-03-29T15:40:37.592404+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,40,f7120c8627d57011807d6eb4c5a3484bc21ce68c,Revise nullability of getMessage() in ParameterResolutionException,gradle,sh ./gradlew --no-daemon clean assemble -x test,11.487002,0,success,
2026-03-29T15:40:51.228231+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,41,637167f966cfc6716ea3cb1b0619381d4024b9e5,Update dependency org.apache.maven:apache-maven to v3.9.14 (#5452),gradle,sh ./gradlew --no-daemon clean assemble -x test,13.41776,0,success,
2026-03-29T15:41:02.775530+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,42,8067f3ae584185c63a49a8c22db34c3f30c3a5a0,Update dependency org.mockito:mockito-bom to v5.23.0 (#5450),gradle,sh ./gradlew --no-daemon clean assemble -x test,11.344644,0,success,
2026-03-29T15:41:15.186955+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,43,8383a4e04aae1dfe8125dcffc3eab6c05aa42459,"Revert ""Temporarily disable linking to AssertJ because javadoc.io is down""",gradle,sh ./gradlew --no-daemon clean assemble -x test,12.205623,0,success,
2026-03-29T15:41:31.359817+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,44,ac2bc81dda9c42511eca5d43865e272f3d3b7457,Remove dead code from WorkerThreadPoolHierarchicalTestExecutorService (#5443),gradle,sh ./gradlew --no-daemon clean assemble -x test,15.973427,0,success,
2026-03-29T15:41:45.715970+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,45,a0d039261d8c04e63a1cc8075186899b44a4145a,Fix race condition in WorkerThreadPoolHierarchicalTestExecutorService (#5437),gradle,sh ./gradlew --no-daemon clean assemble -x test,14.145575,0,success,
2026-03-29T15:42:00.010679+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,46,b9756dd28af6fc9570a14fe1e5a25ce235e4ad86,Include class template invocation index in legacy reporting names (#5441),gradle,sh ./gradlew --no-daemon clean assemble -x test,14.08722,0,success,
2026-03-29T15:42:12.433275+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,47,a1009c29be732fe1e08aa4fbaef2c953f9e6afa5,Add Kotlin snippets for six User Guide sections (#5432),gradle,sh ./gradlew --no-daemon clean assemble -x test,12.215088,0,success,
2026-03-29T15:42:24.137098+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,48,3eaec6877acf719685e1123d84b574158330099c,Update zizmorcore/zizmor-action action to v0.5.2 (#5446),gradle,sh ./gradlew --no-daemon clean assemble -x test,11.499253,0,success,
2026-03-29T15:42:35.640496+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,49,f829957ed8fd242591c1d90fe971811dc10d5367,Temporarily disable linking to AssertJ because javadoc.io is down,gradle,sh ./gradlew --no-daemon clean assemble -x test,11.306261,0,success,
2026-03-29T15:42:47.442654+00:00,junit-team__junit-framework,junit-team__junit-framework,refs/remotes/origin/main,50,b39f4ed26a7ede94bd89c435efb99886379fdb64,Update dependency de.siegmar:fastcsv to v4.1.1 (#5442),gradle,sh ./gradlew --no-daemon clean assemble -x test,11.586024,0,success,
2026-03-29T15:44:09.233226+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,1,82998ff78a14b2111e07ba24c5a7fa731a5f0a82,Fix non-deterministic AssertionError when using MockMakers.SUBCLASS (#3406) (#3795),gradle,sh ./gradlew --no-daemon clean assemble -x test,80.677786,0,success,
2026-03-29T15:44:24.459592+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,2,a7aa41d19742e78cd6c48eaf641445fb439a8ff0,Fixes #3536 : Implement SpyStatic API (#3794),gradle,sh ./gradlew --no-daemon clean assemble -x test,15.092588,0,success,
2026-03-29T15:44:39.763606+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,3,a231205b240e7884a63bf0f63440012867a4da21,Fix StackOverflowError with AbstractList after using mockSingleton (#3790),gradle,sh ./gradlew --no-daemon clean assemble -x test,15.229521,0,success,
2026-03-29T15:44:54.415563+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,4,f6a91a6a6138c776fa8b41ffb3fd078c64802044,Replace mockito-android mock maker implementation with dexmaker-mockito-inline (#3792),gradle,sh ./gradlew --no-daemon clean assemble -x test,14.576189,0,success,
2026-03-29T15:45:38.063637+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,5,aa2298a627ab2c0bce07f648e444477d8e2e05ba,fix: make spotless happy,gradle,sh ./gradlew --no-daemon clean assemble -x test,43.567468,0,success,
2026-03-29T15:45:53.028310+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,6,a6729d657e232ca64da81d9801d7b8f3be6fc49a,chore: update BDDMockito with jspecify annotation,gradle,sh ./gradlew --no-daemon clean assemble -x test,14.877442,0,success,
2026-03-29T15:46:07.758367+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,7,bb83c922484cfd3693d61549b5d6ef39a9c02c2b,chore: move jspecify as a compile only dependency,gradle,sh ./gradlew --no-daemon clean assemble -x test,14.647884,0,success,
2026-03-29T15:46:26.856771+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,8,47a46954cd1c0f8ef64ec63d43da9b71081d74e6,chore: add jspecify with minimal change. Fixes #3503,gradle,sh ./gradlew --no-daemon clean assemble -x test,19.023121,0,success,
2026-03-29T15:47:03.157823+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,9,25f13951d35ca391ee50207e6c564f3e869f3d91,Add core API to enable Kotlin singleton mocking (#3762),gradle,sh ./gradlew --no-daemon clean assemble -x test,36.218957,0,success,
2026-03-29T15:47:18.439149+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,10,ef9ee5529853d96028b520f84a41ffd41afc9a1d,"Avoids mocking private static methods, as well as package-private static methods of java.* classes, as those are primarily internal utilities that will cause non-intuitive changes of methods. This are not invoked for non-static mocks either. Fixes #3778. (#3785)",gradle,sh ./gradlew --no-daemon clean assemble -x test,15.191934,0,success,
2026-03-29T15:47:33.317073+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,11,d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690,Bump graalvm/setup-graalvm from 1.4.4 to 1.4.5 (#3780),gradle,sh ./gradlew --no-daemon clean assemble -x test,14.794075,0,success,
2026-03-29T15:47:41.645004+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,12,27eb8a3acdd9c9eb3ff788a71b22777026874439,Clarify `RETURNS_MOCKS` behavior with sealed abstract enums (Java 15+) (#3773),gradle,sh ./gradlew --no-daemon clean assemble -x test,8.245937,0,success,
2026-03-29T15:47:56.475366+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,13,9e5d449a78132385e75ff02d02c61e49cce374b6,Add tests for Sets utility class (#3771),gradle,sh ./gradlew --no-daemon clean assemble -x test,14.754753,0,success,
2026-03-29T15:48:04.850531+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,14,8d9a62fafa9829ecfa0b298c0bd012faa3bf1868,Bump actions/upload-artifact from 5 to 6 (#3774),gradle,sh ./gradlew --no-daemon clean assemble -x test,8.294122,0,success,
2026-03-29T15:48:15.960444+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,15,09d2230acd7160252a6db228313c226a976e51b9,Bump graalvm/setup-graalvm from 1.4.3 to 1.4.4 (#3768),gradle,sh ./gradlew --no-daemon clean assemble -x test,11.031385,0,success,
2026-03-29T15:48:26.123392+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,16,df3e0ccdd42533ac933f87e3fa00c0681d362c5b,Bump graalvm/setup-graalvm from 1.4.2 to 1.4.3 (#3767),gradle,sh ./gradlew --no-daemon clean assemble -x test,10.087958,0,success,
2026-03-29T15:48:34.524886+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,17,04a6e9f88ccc6c29e77b95a8e0b617319bcee234,Bump actions/checkout from 5 to 6 (#3765),gradle,sh ./gradlew --no-daemon clean assemble -x test,8.320754,0,success,
2026-03-29T15:48:42.892136+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,18,756a3cf3fa890437603704f1dc2932e908ef3951,Add description of matchers to potential mismatch (#3760),gradle,sh ./gradlew --no-daemon clean assemble -x test,8.287514,0,success,
2026-03-29T15:48:58.002968+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,19,58ba4455209a126d025eecbf18b33a7e04dece3b,Forbid mocking WeakReference with inline mock maker (#3759),gradle,sh ./gradlew --no-daemon clean assemble -x test,15.031906,0,success,
2026-03-29T15:49:12.916453+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,20,966d6009047c7f6617dbf080e68ee38ea049aa54,Bump actions/upload-artifact from 4 to 5 (#3756),gradle,sh ./gradlew --no-daemon clean assemble -x test,14.831789,0,success,
2026-03-29T15:49:21.232271+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,21,632bf7bf5521208b237dcd08602c84b399b78031,Bump graalvm/setup-graalvm from 1.4.1 to 1.4.2 (#3755),gradle,sh ./gradlew --no-daemon clean assemble -x test,8.230656,0,success,
2026-03-29T15:49:29.728186+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,22,8564b43fbbdf4911a35148f7f11689dd5524c7c8,Fix primitives support in GenericArrayReturnType for Android (#3753),gradle,sh ./gradlew --no-daemon clean assemble -x test,8.420588,0,success,
2026-03-29T15:49:44.792548+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,23,bf3a80983b99339716ec6070e09e60fbe3d9858c,Bump graalvm/setup-graalvm from 1.4.0 to 1.4.1 (#3744),gradle,sh ./gradlew --no-daemon clean assemble -x test,14.979253,0,success,
2026-03-29T15:49:53.162114+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,24,cffddd4c759feda23185b6d25495fc8f9006190b,Bump gradle/actions from 4 to 5 (#3743),gradle,sh ./gradlew --no-daemon clean assemble -x test,8.291394,0,success,
2026-03-29T15:50:01.584706+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,25,2503dd1e040c4160034555565077043f5213b345,Return completed futures for unstubbed Future/CompletionStage in ReturnsEmptyValues (#3727),gradle,sh ./gradlew --no-daemon clean assemble -x test,8.340663,0,success,
2026-03-29T15:50:16.236233+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,26,e6682a3805b45117a2743f7cd833926ec91406eb,Infer class to mock in mockStatic and mockConstruction (#3731),gradle,sh ./gradlew --no-daemon clean assemble -x test,14.576868,0,success,
2026-03-29T15:50:31.424779+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,27,1d4b4736fb575857f55b4eb988a1f39d52c20138,Bump org.graalvm.buildtools.native from 0.11.0 to 0.11.1 (#3738),gradle,sh ./gradlew --no-daemon clean assemble -x test,15.104927,0,success,
2026-03-29T15:50:46.114512+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,28,3b52a4a32ebdd58f8d897f1dc38c2cf38dab776c,Bump com.diffplug.spotless:spotless-plugin-gradle from 7.2.1 to 8.0.0 (#3735),gradle,sh ./gradlew --no-daemon clean assemble -x test,14.606725,0,success,
2026-03-29T15:51:24.369904+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,29,6ac8f9024f143ab03d01f874418d7c004abdbe6a,Bump graalvm/setup-graalvm from 1.3.7 to 1.4.0 (#3734),gradle,sh ./gradlew --no-daemon clean assemble -x test,38.175242,0,success,
2026-03-29T15:51:32.932559+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,30,153425ee5faec6eee93ab7c971f1dc5afa6d091e,Bump errorprone from 2.41.0 to 2.42.0 (#3732),gradle,sh ./gradlew --no-daemon clean assemble -x test,8.475983,0,success,
2026-03-29T15:51:47.868131+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,31,a41afe96f7909745cdea65728d0b3e9f2dec4fc9,Bump org.assertj:assertj-core from 3.27.5 to 3.27.6 (#3733),gradle,sh ./gradlew --no-daemon clean assemble -x test,14.861042,0,success,
2026-03-29T15:51:58.578385+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,32,3a1a19ee40f1234048880393343405046fc3fa60,Add support for generic types in `MockedConstruction` and `MockedStatic` (#3729),gradle,sh ./gradlew --no-daemon clean assemble -x test,10.627798,0,success,
2026-03-29T15:52:13.288429+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,33,f3c957a74e39a78c31b7fd2e48bf9f4c3a13112c,Bump org.assertj:assertj-core from 3.27.4 to 3.27.5 (#3730),gradle,sh ./gradlew --no-daemon clean assemble -x test,14.635668,0,success,
2026-03-29T15:52:21.867920+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,34,3cfbd427182ef7c9ae718873ffb85b5ed4f04758,Bump graalvm/setup-graalvm from 1.3.6 to 1.3.7 (#3725),gradle,sh ./gradlew --no-daemon clean assemble -x test,8.493088,0,success,
2026-03-29T15:52:30.288780+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,35,6f9a04bbd7c7894a38b34658456691823866112c,Bump com.gradle.develocity from 4.1.1 to 4.2 (#3726),gradle,sh ./gradlew --no-daemon clean assemble -x test,8.345498,0,success,
2026-03-29T15:53:09.344867+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,36,c75dfb886cbfbed9c0d5d36681a103205a264a8c,Bump org.eclipse.platform:org.eclipse.osgi from 3.23.100 to 3.23.200 (#3720),gradle,sh ./gradlew --no-daemon clean assemble -x test,38.974275,0,success,
2026-03-29T15:53:17.920562+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,37,54474fa1dd9455913181567536ca1d60f00880f5,Bump graalvm/setup-graalvm from 1.3.5 to 1.3.6 (#3719),gradle,sh ./gradlew --no-daemon clean assemble -x test,8.49409,0,success,
2026-03-29T15:53:26.220537+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,38,bc06f214c0c9505a1887e4422a449c6304993ff5,Use Assume.assumeThat for SequencedCollection tests (#3711),gradle,sh ./gradlew --no-daemon clean assemble -x test,8.224991,0,success,
2026-03-29T15:53:34.540431+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,39,a10aed01a455bf1f45bb25dc1bb887fd171cffee,Bump actions/setup-java from 4 to 5 (#3715),gradle,sh ./gradlew --no-daemon clean assemble -x test,8.236187,0,success,
2026-03-29T15:53:42.923274+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,40,37bb3e5062bbedda96dc3810c5e3d4f5c0c644e0,Fix metadata generation on GraalVM (#3710),gradle,sh ./gradlew --no-daemon clean assemble -x test,8.302839,0,success,
2026-03-29T15:54:00.588748+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,41,ef2fd6f8e12df2db9b1c3aef067c33f6fe2aba95,Bump com.gradle.develocity from 4.1 to 4.1.1 (#3713),gradle,sh ./gradlew --no-daemon clean assemble -x test,17.588539,0,success,
2026-03-29T15:54:39.100105+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,42,0776d973fc5b06d7f7a16ac31e45aff24f1ab888,Bump bytebuddy from 1.17.6 to 1.17.7 (#3712),gradle,sh ./gradlew --no-daemon clean assemble -x test,38.429365,0,success,
2026-03-29T15:54:56.280504+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,43,144751b053da44970d78a31b65a0eb9a780a86fa,Add support for JDK21 Sequenced Collections. (#3708),gradle,sh ./gradlew --no-daemon clean assemble -x test,17.097092,0,success,
2026-03-29T15:55:10.808406+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,44,b275c7d289b12787fb955fa75a3b831495905501,Bump actions/checkout from 4 to 5 (#3707),gradle,sh ./gradlew --no-daemon clean assemble -x test,14.452519,0,success,
2026-03-29T15:55:19.146817+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,45,ad6ae2f9fdc014790ba91afccbcbdef348e4591e,Allow overriding 'Created-By' for reproducible builds (#3704),gradle,sh ./gradlew --no-daemon clean assemble -x test,8.262228,0,success,
2026-03-29T15:55:56.107897+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,46,096ee9fb09878f2a292168fe26114b8de57605cb,Bump org.assertj:assertj-core from 3.27.3 to 3.27.4 (#3703),gradle,sh ./gradlew --no-daemon clean assemble -x test,36.881224,0,success,
2026-03-29T15:56:04.682959+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,47,aa7be27c038f06c4206577ccb46dec83baff6ccb,Bump androidx.test:runner from 1.6.2 to 1.7.0 (#3697),gradle,sh ./gradlew --no-daemon clean assemble -x test,8.487862,0,success,
2026-03-29T15:56:13.064035+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,48,c8a698b8a2178e54910a688f97c179525b406aae,Remove unused tests,gradle,sh ./gradlew --no-daemon clean assemble -x test,8.297749,0,success,
2026-03-29T15:56:21.519107+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,49,ea45979ae266acd6ef9d929c72d31b164ed6edfe,Bump errorprone from 2.39.0 to 2.41.0,gradle,sh ./gradlew --no-daemon clean assemble -x test,8.372123,0,success,
2026-03-29T15:56:36.688312+00:00,mockito__mockito,mockito__mockito,refs/remotes/origin/main,50,9c8eb230bea71407124ca2d84a45336ce4478748,Bump org.junit.platform:junit-platform-launcher from 1.13.3 to 1.13.4 (#3694),gradle,sh ./gradlew --no-daemon clean assemble -x test,15.092644,0,success,
2026-03-29T15:57:52.946884+00:00,osgi__osgi,osgi__osgi,refs/remotes/origin/main,1,50abd760367996cb570bdce96a340c500bca8904,Merge pull request #918 from osgi/dependabot/github_actions/actions/download-artifact-8.0.1,gradle,sh ./gradlew --no-daemon clean assemble -x test,60.448258,0,success,
2026-03-29T15:58:44.160301+00:00,osgi__osgi,osgi__osgi,refs/remotes/origin/main,2,4d0b9f7e5b70adfef4d27aa7d832d008e43c2e08,Merge pull request #920 from osgi/dependabot/github_actions/github/codeql-action-4.34.1,gradle,sh ./gradlew --no-daemon clean assemble -x test,50.85203,0,success,
2026-03-29T15:59:35.693112+00:00,osgi__osgi,osgi__osgi,refs/remotes/origin/main,3,d637c9984b63c8388679c4dfeab83b17dd2ec26e,Merge pull request #916 from osgi/dependabot/github_actions/github/codeql-action-4.32.6,gradle,sh ./gradlew --no-daemon clean assemble -x test,51.164801,0,success,
2026-03-29T16:00:27.428303+00:00,osgi__osgi,osgi__osgi,refs/remotes/origin/main,4,3341b2e6c1acfb9edc404a127fc84275c256901e,Merge pull request #915 from osgi/dependabot/github_actions/github/codeql-action-4.32.5,gradle,sh ./gradlew --no-daemon clean assemble -x test,51.377221,0,success,
2026-03-29T16:01:20.377972+00:00,osgi__osgi,osgi__osgi,refs/remotes/origin/main,5,c435ed331974147d4efd6d7f9bb7ce135059a603,Merge pull request #912 from osgi/dependabot/github_actions/actions/upload-artifact-7.0.0,gradle,sh ./gradlew --no-daemon clean assemble -x test,52.57891,0,success,
2026-03-29T16:02:12.636679+00:00,osgi__osgi,osgi__osgi,refs/remotes/origin/main,6,49e8eb861801a5266b4ef7e743660cef841ce5f8,Merge pull request #911 from osgi/dependabot/github_actions/github/codeql-action-4.32.4,gradle,sh ./gradlew --no-daemon clean assemble -x test,51.8877,0,success,
2026-03-29T16:03:04.291598+00:00,osgi__osgi,osgi__osgi,refs/remotes/origin/main,7,e07cb0128a5193764459d68a3b5878213aaab8ab,Merge pull request #913 from osgi/dependabot/github_actions/actions/checkout-6.0.2,gradle,sh ./gradlew --no-daemon clean assemble -x test,51.293054,0,success,
2026-03-29T16:03:57.600355+00:00,osgi__osgi,osgi__osgi,refs/remotes/origin/main,8,7723669ad4c075f0074cdb9a12882d418c643c04,Merge pull request #914 from osgi/dependabot/github_actions/actions/stale-10.2.0,gradle,sh ./gradlew --no-daemon clean assemble -x test,52.946205,0,success,
2026-03-29T16:04:50.136298+00:00,osgi__osgi,osgi__osgi,refs/remotes/origin/main,9,a24df0632001a620713a8577582108ec0e3f550d,Merge pull request #900 from osgi/dependabot/github_actions/actions/download-artifact-7.0.0,gradle,sh ./gradlew --no-daemon clean assemble -x test,52.181892,0,success,
2026-03-29T16:05:41.196281+00:00,osgi__osgi,osgi__osgi,refs/remotes/origin/main,10,a1c26d0b73828ea69e8f560b7ded26ca8ee9e1c4,Merge pull request #901 from osgi/dependabot/github_actions/actions/setup-java-5.1.0,gradle,sh ./gradlew --no-daemon clean assemble -x test,50.710288,0,success,
2026-03-29T16:06:32.417108+00:00,osgi__osgi,osgi__osgi,refs/remotes/origin/main,11,2b289a03817e0570263fea02c8019c5c126fd4f5,Merge pull request #902 from osgi/dependabot/github_actions/actions/upload-artifact-6.0.0,gradle,sh ./gradlew --no-daemon clean assemble -x test,50.860103,0,success,
2026-03-29T16:07:25.649012+00:00,osgi__osgi,osgi__osgi,refs/remotes/origin/main,12,5a61c0626209ea9a373ee392d95de1dca2b04588,Merge pull request #910 from laeubi/fix_upnp,gradle,sh ./gradlew --no-daemon clean assemble -x test,52.88242,0,success,
2026-03-29T16:08:16.589047+00:00,osgi__osgi,osgi__osgi,refs/remotes/origin/main,13,3aab0f929e52549bf473e416716267dd7c5586be,Merge pull request #908 from laeubi/throw_exc_on_invalid_type,gradle,sh ./gradlew --no-daemon clean assemble -x test,50.576206,0,success,
2026-03-29T16:09:07.495355+00:00,osgi__osgi,osgi__osgi,refs/remotes/origin/main,14,2ee9436c6fb80bdffac7ca2cbcbebfe154670c2f,Merge pull request #907 from laeubi/fixup_launch_tests,gradle,sh ./gradlew --no-daemon clean assemble -x test,50.548698,0,success,
2026-03-29T16:10:00.676850+00:00,osgi__osgi,osgi__osgi,refs/remotes/origin/main,15,3cd612ba1853651a12eeb5ecc94ac532db6747bf,Merge pull request #906 from laeubi/fixup_839,gradle,sh ./gradlew --no-daemon clean assemble -x test,52.809669,0,success,
2026-03-29T16:10:12.132569+00:00,osgi__osgi,osgi__osgi,refs/remotes/origin/main,16,0c79a3ec4d5d753a8b1b72c43aa5e6a5b6b85a36,Merge pull request #839 from laeubi/issue_824,gradle,sh ./gradlew --no-daemon clean assemble -x test,11.094048,1,build_failed,"> Task :org.osgi.framework:jar FAILED | /data/tmp-build/worktrees/osgi__osgi-build-bench-klzkf4j8/org.osgi.framework/src/org/osgi/framework/connect/package-info.java:31: error: Baseline mismatch for package org.osgi.framework.connect, MINOR change. Current is 1.0.0, repo is 1.0.0, suggest 1.1.0 or - | /data/tmp-build/worktrees/osgi__osgi-build-bench-klzkf4j8/org.osgi.framework/src/org/osgi/framework/launch/package-info.java:33: error: Baseline mismatch for package org.osgi.framework.launch, MINOR change. Current is 1.2.0, repo is 1.2.0, suggest 1.3.0 or - | FAILURE: Build failed with an exception. | Execution failed for task ':org.osgi.framework:jar'. | > org.osgi.framework has errors, 2 errors were reported | BUILD FAILED in 10s"
